,Age,Expressions,Gender,Illumination,Img,Makeup,Occlusion,Pose,Unnamed: 0
249,MIDDLE,SADNESS,MALE,MEDIUM,10006862.jpg,"PARTIAL
",NONE,FRONTAL,1.0
250,MIDDLE,SADNESS,MALE,MEDIUM,10006863.jpg,"PARTIAL
",NONE,FRONTAL,2.0
251,MIDDLE,SADNESS,MALE,MEDIUM,10006864.jpg,"PARTIAL
",NONE,RIGHT,3.0
252,MIDDLE,DISGUST,MALE,MEDIUM,10006865.jpg,"PARTIAL
",NONE,LEFT,4.0
253,MIDDLE,DISGUST,MALE,MEDIUM,10006866.jpg,"PARTIAL
",NONE,FRONTAL,5.0
254,MIDDLE,DISGUST,MALE,MEDIUM,10006867.jpg,"PARTIAL
",NONE,FRONTAL,6.0
255,MIDDLE,ANGER,MALE,MEDIUM,10006868.jpg,"PARTIAL
",NONE,FRONTAL,7.0
256,MIDDLE,DISGUST,MALE,HIGH,10006869.jpg,"PARTIAL
",NONE,FRONTAL,8.0
257,MIDDLE,DISGUST,MALE,HIGH,10006870.jpg,"PARTIAL
",NONE,LEFT,9.0
258,MIDDLE,DISGUST,MALE,HIGH,10006871.jpg,"PARTIAL
",NONE,FRONTAL,10.0
259,MIDDLE,SADNESS,MALE,MEDIUM,10006872.jpg,"PARTIAL
",HAND,FRONTAL,11.0
260,MIDDLE,DISGUST,MALE,MEDIUM,10006873.jpg,"PARTIAL
",HAND,FRONTAL,12.0
261,MIDDLE,DISGUST,MALE,MEDIUM,10006874.jpg,"PARTIAL
",HAND,FRONTAL,13.0
262,MIDDLE,SADNESS,MALE,MEDIUM,10006875.jpg,"PARTIAL
",HAND,UP,14.0
263,MIDDLE,SADNESS,MALE,MEDIUM,10006876.jpg,"PARTIAL
",HAND,LEFT,15.0
264,MIDDLE,HAPPINESS,MALE,MEDIUM,10006877.jpg,"PARTIAL
",HAND,RIGHT,16.0
265,MIDDLE,HAPPINESS,MALE,MEDIUM,10006878.jpg,"PARTIAL
",NONE,RIGHT,17.0
266,MIDDLE,HAPPINESS,MALE,MEDIUM,10006879.jpg,"PARTIAL
",NONE,RIGHT,18.0
267,MIDDLE,NEUTRAL,MALE,BAD,10006880.jpg,"PARTIAL
",NONE,FRONTAL,19.0
268,MIDDLE,HAPPINESS,MALE,MEDIUM,10006881.jpg,"PARTIAL
",NONE,LEFT,20.0
269,MIDDLE,DISGUST,MALE,MEDIUM,10006882.jpg,"PARTIAL
",NONE,FRONTAL,21.0
270,MIDDLE,DISGUST,MALE,MEDIUM,10006883.jpg,"PARTIAL
",NONE,LEFT,22.0
271,MIDDLE,DISGUST,MALE,MEDIUM,10006884.jpg,"PARTIAL
",NONE,LEFT,23.0
272,MIDDLE,DISGUST,MALE,MEDIUM,10006885.jpg,"PARTIAL
",NONE,LEFT,24.0
273,MIDDLE,DISGUST,MALE,MEDIUM,10006886.jpg,"PARTIAL
",NONE,RIGHT,25.0
274,MIDDLE,DISGUST,MALE,MEDIUM,10006887.jpg,"PARTIAL
",NONE,FRONTAL,26.0
275,MIDDLE,DISGUST,MALE,MEDIUM,10006888.jpg,"PARTIAL
",NONE,FRONTAL,27.0
276,MIDDLE,DISGUST,MALE,MEDIUM,10006889.jpg,"PARTIAL
",NONE,RIGHT,28.0
277,MIDDLE,DISGUST,MALE,MEDIUM,10006890.jpg,"PARTIAL
",HAND,RIGHT,29.0
278,MIDDLE,SADNESS,MALE,MEDIUM,10006891.jpg,"PARTIAL
",HAND,UP,30.0
279,MIDDLE,SADNESS,MALE,MEDIUM,10006892.jpg,"PARTIAL
",HAND,RIGHT,31.0
280,MIDDLE,SADNESS,MALE,MEDIUM,10006893.jpg,"PARTIAL
",HAND,FRONTAL,32.0
281,MIDDLE,HAPPINESS,MALE,MEDIUM,10006894.jpg,"PARTIAL
",NONE,FRONTAL,33.0
282,MIDDLE,SADNESS,MALE,MEDIUM,10006895.jpg,"PARTIAL
",HAND,FRONTAL,34.0
283,MIDDLE,SADNESS,MALE,MEDIUM,10006896.jpg,"PARTIAL
",HAND,RIGHT,35.0
284,MIDDLE,HAPPINESS,MALE,MEDIUM,10006897.jpg,"PARTIAL
",HAND,RIGHT,36.0
285,MIDDLE,HAPPINESS,MALE,MEDIUM,10006898.jpg,"PARTIAL
",NONE,LEFT,37.0
286,MIDDLE,HAPPINESS,MALE,MEDIUM,10006899.jpg,"PARTIAL
",NONE,UP,38.0
287,MIDDLE,ANGER,MALE,MEDIUM,10006900.jpg,"PARTIAL
",NONE,UP,39.0
288,MIDDLE,HAPPINESS,MALE,MEDIUM,10006901.jpg,"PARTIAL
",NONE,UP,40.0
289,MIDDLE,FEAR,MALE,MEDIUM,10006902.jpg,"PARTIAL
",NONE,FRONTAL,41.0
290,MIDDLE,DISGUST,MALE,MEDIUM,10006903.jpg,"PARTIAL
",NONE,RIGHT,42.0
291,MIDDLE,HAPPINESS,MALE,MEDIUM,10006904.jpg,"PARTIAL
",NONE,FRONTAL,43.0
292,MIDDLE,DISGUST,MALE,MEDIUM,10006905.jpg,"PARTIAL
",NONE,LEFT,44.0
293,MIDDLE,DISGUST,MALE,MEDIUM,10006906.jpg,"PARTIAL
",NONE,FRONTAL,45.0
294,MIDDLE,HAPPINESS,MALE,MEDIUM,10006907.jpg,"PARTIAL
",NONE,UP,46.0
295,MIDDLE,HAPPINESS,MALE,MEDIUM,10006908.jpg,"PARTIAL
",NONE,FRONTAL,47.0
296,MIDDLE,HAPPINESS,MALE,MEDIUM,10006909.jpg,"PARTIAL
",NONE,FRONTAL,48.0
297,MIDDLE,DISGUST,MALE,MEDIUM,10006910.jpg,"PARTIAL
",NONE,UP,49.0
298,MIDDLE,DISGUST,MALE,MEDIUM,10006911.jpg,"PARTIAL
",HAND,FRONTAL,50.0
299,MIDDLE,DISGUST,MALE,MEDIUM,10006912.jpg,"PARTIAL
",HAND,FRONTAL,51.0
300,MIDDLE,DISGUST,MALE,MEDIUM,10006913.jpg,"PARTIAL
",HAND,RIGHT,52.0
301,MIDDLE,DISGUST,MALE,MEDIUM,10006914.jpg,"PARTIAL
",NONE,FRONTAL,53.0
302,MIDDLE,DISGUST,MALE,MEDIUM,10006915.jpg,"PARTIAL
",NONE,FRONTAL,54.0
303,MIDDLE,SADNESS,MALE,MEDIUM,10006916.jpg,"PARTIAL
",OTHERS,FRONTAL,55.0
304,MIDDLE,HAPPINESS,MALE,MEDIUM,10006917.jpg,"PARTIAL
",OTHERS,UP,56.0
305,MIDDLE,DISGUST,MALE,MEDIUM,10006918.jpg,"PARTIAL
",OTHERS,RIGHT,57.0
306,MIDDLE,ANGER,MALE,MEDIUM,10006919.jpg,"PARTIAL
",OTHERS,FRONTAL,58.0
307,MIDDLE,DISGUST,MALE,MEDIUM,10006920.jpg,"PARTIAL
",OTHERS,FRONTAL,59.0
308,MIDDLE,DISGUST,MALE,MEDIUM,10006921.jpg,"PARTIAL
",OTHERS,RIGHT,60.0
309,MIDDLE,DISGUST,MALE,MEDIUM,10006922.jpg,"PARTIAL
",OTHERS,FRONTAL,61.0
310,MIDDLE,HAPPINESS,MALE,MEDIUM,10006923.jpg,"PARTIAL
",OTHERS,FRONTAL,62.0
311,MIDDLE,DISGUST,MALE,MEDIUM,10006924.jpg,"PARTIAL
",OTHERS,FRONTAL,63.0
312,MIDDLE,DISGUST,MALE,MEDIUM,10006925.jpg,"PARTIAL
",OTHERS,FRONTAL,64.0
313,MIDDLE,ANGER,MALE,MEDIUM,10006926.jpg,"PARTIAL
",OTHERS,FRONTAL,65.0
314,MIDDLE,HAPPINESS,MALE,MEDIUM,10006927.jpg,"PARTIAL
",NONE,FRONTAL,66.0
315,MIDDLE,HAPPINESS,MALE,BAD,10006928.jpg,"PARTIAL
",NONE,FRONTAL,67.0
316,MIDDLE,HAPPINESS,MALE,MEDIUM,10006929.jpg,"PARTIAL
",NONE,RIGHT,68.0
317,MIDDLE,DISGUST,MALE,MEDIUM,10006930.jpg,"PARTIAL
",NONE,FRONTAL,69.0
318,MIDDLE,DISGUST,MALE,MEDIUM,10006931.jpg,"PARTIAL
",NONE,UP,70.0
319,MIDDLE,DISGUST,MALE,MEDIUM,10006932.jpg,"PARTIAL
",NONE,RIGHT,71.0
320,MIDDLE,DISGUST,MALE,MEDIUM,10006933.jpg,"PARTIAL
",NONE,FRONTAL,72.0
321,MIDDLE,DISGUST,MALE,MEDIUM,10006934.jpg,"PARTIAL
",NONE,FRONTAL,73.0
322,MIDDLE,DISGUST,MALE,MEDIUM,10006935.jpg,"PARTIAL
",NONE,RIGHT,74.0
323,MIDDLE,DISGUST,MALE,MEDIUM,10006936.jpg,"PARTIAL
",NONE,RIGHT,75.0
324,MIDDLE,DISGUST,MALE,MEDIUM,10006937.jpg,"PARTIAL
",NONE,LEFT,76.0
325,MIDDLE,DISGUST,MALE,MEDIUM,10006938.jpg,"PARTIAL
",NONE,RIGHT,77.0
326,MIDDLE,DISGUST,MALE,MEDIUM,10006939.jpg,"PARTIAL
",NONE,RIGHT,78.0
327,MIDDLE,DISGUST,MALE,MEDIUM,10006940.jpg,"PARTIAL
",NONE,UP,79.0
328,MIDDLE,DISGUST,MALE,BAD,10006941.jpg,"PARTIAL
",NONE,FRONTAL,80.0
329,MIDDLE,DISGUST,MALE,BAD,10006942.jpg,"PARTIAL
",NONE,UP,81.0
330,MIDDLE,SADNESS,MALE,BAD,10006943.jpg,"PARTIAL
",NONE,FRONTAL,82.0
331,MIDDLE,DISGUST,MALE,MEDIUM,10006944.jpg,"PARTIAL
",NONE,FRONTAL,83.0
332,MIDDLE,DISGUST,MALE,MEDIUM,10006945.jpg,"PARTIAL
",NONE,RIGHT,84.0
333,MIDDLE,DISGUST,MALE,MEDIUM,10006946.jpg,"PARTIAL
",NONE,FRONTAL,85.0
334,MIDDLE,DISGUST,MALE,MEDIUM,10006947.jpg,"PARTIAL
",HAND,FRONTAL,86.0
335,MIDDLE,DISGUST,MALE,MEDIUM,10006948.jpg,"PARTIAL
",HAND,RIGHT,87.0
336,MIDDLE,DISGUST,MALE,MEDIUM,10006949.jpg,"PARTIAL
",HAND,RIGHT,88.0
337,MIDDLE,DISGUST,MALE,MEDIUM,10006950.jpg,"PARTIAL
",HAND,LEFT,89.0
338,MIDDLE,DISGUST,MALE,MEDIUM,10006951.jpg,"PARTIAL
",HAND,LEFT,90.0
339,MIDDLE,HAPPINESS,MALE,MEDIUM,10006952.jpg,"PARTIAL
",NONE,UP,91.0
340,MIDDLE,FEAR,MALE,MEDIUM,10006953.jpg,"PARTIAL
",NONE,FRONTAL,92.0
341,MIDDLE,SADNESS,MALE,MEDIUM,10006954.jpg,"PARTIAL
",NONE,LEFT,93.0
342,MIDDLE,DISGUST,MALE,MEDIUM,10006955.jpg,"PARTIAL
",NONE,LEFT,94.0
343,MIDDLE,SADNESS,MALE,MEDIUM,10006956.jpg,"PARTIAL
",NONE,RIGHT,95.0
344,MIDDLE,SADNESS,MALE,MEDIUM,10006957.jpg,"PARTIAL
",NONE,RIGHT,96.0
345,MIDDLE,SADNESS,MALE,MEDIUM,10006958.jpg,"PARTIAL
",NONE,FRONTAL,97.0
346,MIDDLE,HAPPINESS,MALE,MEDIUM,10006959.jpg,"PARTIAL
",HAND,FRONTAL,98.0
347,MIDDLE,DISGUST,MALE,MEDIUM,10006960.jpg,"PARTIAL
",NONE,FRONTAL,99.0
348,MIDDLE,DISGUST,MALE,MEDIUM,10006961.jpg,"PARTIAL
",NONE,FRONTAL,100.0
349,MIDDLE,DISGUST,MALE,MEDIUM,10006962.jpg,"PARTIAL
",NONE,FRONTAL,101.0
350,MIDDLE,DISGUST,MALE,MEDIUM,10006963.jpg,"PARTIAL
",HAND,FRONTAL,102.0
351,MIDDLE,DISGUST,MALE,MEDIUM,10006964.jpg,"PARTIAL
",HAND,RIGHT,103.0
352,MIDDLE,DISGUST,MALE,MEDIUM,10006965.jpg,"PARTIAL
",HAND,RIGHT,104.0
353,MIDDLE,DISGUST,MALE,MEDIUM,10006966.jpg,"PARTIAL
",HAND,RIGHT,105.0
354,MIDDLE,FEAR,MALE,MEDIUM,10006967.jpg,"PARTIAL
",HAND,RIGHT,106.0
355,MIDDLE,FEAR,MALE,MEDIUM,10006968.jpg,"PARTIAL
",HAND,RIGHT,107.0
356,MIDDLE,DISGUST,MALE,MEDIUM,10006969.jpg,"PARTIAL
",HAND,RIGHT,108.0
357,MIDDLE,DISGUST,MALE,MEDIUM,10006970.jpg,"PARTIAL
",HAND,FRONTAL,109.0
358,MIDDLE,DISGUST,MALE,MEDIUM,10006971.jpg,"PARTIAL
",HAND,FRONTAL,110.0
359,MIDDLE,DISGUST,MALE,BAD,10006972.jpg,"PARTIAL
",HAND,FRONTAL,111.0
360,MIDDLE,DISGUST,MALE,BAD,10006973.jpg,"PARTIAL
",HAND,FRONTAL,112.0
361,MIDDLE,DISGUST,MALE,BAD,10006974.jpg,"PARTIAL
",HAND,FRONTAL,113.0
362,MIDDLE,DISGUST,MALE,BAD,10006975.jpg,"PARTIAL
",HAND,LEFT,114.0
363,MIDDLE,DISGUST,MALE,BAD,10006976.jpg,"PARTIAL
",HAND,LEFT,115.0
364,MIDDLE,DISGUST,MALE,MEDIUM,10006977.jpg,"PARTIAL
",HAND,FRONTAL,116.0
365,MIDDLE,DISGUST,MALE,MEDIUM,10006978.jpg,"PARTIAL
",HAND,FRONTAL,117.0
366,MIDDLE,DISGUST,MALE,MEDIUM,10006979.jpg,"PARTIAL
",HAND,RIGHT,118.0
367,MIDDLE,DISGUST,MALE,MEDIUM,10006980.jpg,"PARTIAL
",HAND,LEFT,119.0
368,MIDDLE,DISGUST,MALE,MEDIUM,10006981.jpg,"PARTIAL
",HAND,FRONTAL,120.0
369,MIDDLE,HAPPINESS,MALE,MEDIUM,10006982.jpg,"PARTIAL
",HAND,FRONTAL,121.0
370,MIDDLE,HAPPINESS,MALE,MEDIUM,10006983.jpg,"PARTIAL
",HAND,LEFT,122.0
371,MIDDLE,DISGUST,MALE,MEDIUM,10006984.jpg,"PARTIAL
",HAND,RIGHT,123.0
372,MIDDLE,DISGUST,MALE,MEDIUM,10006985.jpg,"PARTIAL
",HAND,RIGHT,124.0
373,MIDDLE,DISGUST,MALE,MEDIUM,10006986.jpg,"PARTIAL
",HAND,LEFT,125.0
374,MIDDLE,DISGUST,MALE,MEDIUM,10006987.jpg,"PARTIAL
",HAND,FRONTAL,126.0
375,MIDDLE,DISGUST,MALE,MEDIUM,10006988.jpg,"PARTIAL
",HAND,RIGHT,127.0
376,MIDDLE,DISGUST,MALE,MEDIUM,10006989.jpg,"PARTIAL
",HAND,RIGHT,128.0
377,MIDDLE,DISGUST,MALE,MEDIUM,10006990.jpg,"PARTIAL
",HAND,FRONTAL,129.0
378,MIDDLE,DISGUST,MALE,MEDIUM,10006991.jpg,"PARTIAL
",HAND,RIGHT,130.0
379,MIDDLE,DISGUST,MALE,MEDIUM,10006992.jpg,"PARTIAL
",HAND,FRONTAL,131.0
380,MIDDLE,DISGUST,MALE,MEDIUM,10006993.jpg,"PARTIAL
",HAND,RIGHT,132.0
381,MIDDLE,DISGUST,MALE,MEDIUM,10006994.jpg,"PARTIAL
",HAND,RIGHT,133.0
382,MIDDLE,DISGUST,MALE,MEDIUM,10006995.jpg,"PARTIAL
",NONE,FRONTAL,134.0
383,MIDDLE,DISGUST,MALE,MEDIUM,10006996.jpg,"PARTIAL
",NONE,FRONTAL,135.0
384,MIDDLE,DISGUST,MALE,MEDIUM,10006997.jpg,"PARTIAL
",NONE,RIGHT,136.0
385,MIDDLE,DISGUST,MALE,MEDIUM,10006998.jpg,"PARTIAL
",NONE,RIGHT,137.0
386,MIDDLE,DISGUST,MALE,MEDIUM,10006999.jpg,"PARTIAL
",NONE,FRONTAL,138.0
387,MIDDLE,DISGUST,MALE,MEDIUM,10007000.jpg,"PARTIAL
",NONE,RIGHT,139.0
388,MIDDLE,DISGUST,MALE,MEDIUM,10007001.jpg,"PARTIAL
",NONE,RIGHT,140.0
389,MIDDLE,DISGUST,MALE,MEDIUM,10007002.jpg,"PARTIAL
",NONE,FRONTAL,141.0
390,MIDDLE,DISGUST,MALE,MEDIUM,10007003.jpg,"PARTIAL
",NONE,FRONTAL,142.0
391,MIDDLE,DISGUST,MALE,MEDIUM,10007004.jpg,"PARTIAL
",NONE,RIGHT,143.0
392,MIDDLE,DISGUST,MALE,MEDIUM,10007005.jpg,"PARTIAL
",NONE,RIGHT,144.0
393,MIDDLE,DISGUST,MALE,MEDIUM,10007006.jpg,"PARTIAL
",HAND,RIGHT,145.0
394,MIDDLE,ANGER,MALE,MEDIUM,10007007.jpg,"PARTIAL
",HAND,LEFT,146.0
395,MIDDLE,SADNESS,MALE,MEDIUM,10007008.jpg,"PARTIAL
",HAND,FRONTAL,147.0
396,MIDDLE,SADNESS,MALE,MEDIUM,10007009.jpg,"PARTIAL
",HAND,FRONTAL,148.0
397,MIDDLE,SADNESS,MALE,MEDIUM,10007010.jpg,"PARTIAL
",HAND,FRONTAL,149.0
398,MIDDLE,SADNESS,MALE,MEDIUM,10007011.jpg,"PARTIAL
",HAND,UP,150.0
399,MIDDLE,SADNESS,MALE,MEDIUM,10007012.jpg,"PARTIAL
",HAND,FRONTAL,151.0
400,MIDDLE,SADNESS,MALE,MEDIUM,10007013.jpg,"PARTIAL
",HAND,UP,152.0
401,MIDDLE,SADNESS,MALE,MEDIUM,10007014.jpg,"PARTIAL
",HAND,FRONTAL,153.0
402,MIDDLE,SADNESS,MALE,MEDIUM,10007015.jpg,"PARTIAL
",HAND,LEFT,154.0
403,MIDDLE,SADNESS,MALE,MEDIUM,10007016.jpg,"PARTIAL
",HAND,FRONTAL,155.0
404,MIDDLE,SADNESS,MALE,MEDIUM,10007017.jpg,"PARTIAL
",HAND,FRONTAL,156.0
405,MIDDLE,SADNESS,MALE,MEDIUM,10007018.jpg,"PARTIAL
",HAND,LEFT,157.0
406,MIDDLE,SADNESS,MALE,MEDIUM,10007019.jpg,"PARTIAL
",HAND,FRONTAL,158.0
407,MIDDLE,SADNESS,MALE,MEDIUM,10007020.jpg,"PARTIAL
",HAND,FRONTAL,159.0
408,MIDDLE,FEAR,MALE,MEDIUM,10007021.jpg,"PARTIAL
",HAND,RIGHT,160.0
409,MIDDLE,DISGUST,MALE,MEDIUM,10007022.jpg,"PARTIAL
",HAND,LEFT,161.0
410,MIDDLE,DISGUST,MALE,MEDIUM,10007023.jpg,"PARTIAL
",HAND,LEFT,162.0
411,MIDDLE,DISGUST,MALE,MEDIUM,10007024.jpg,"PARTIAL
",HAND,LEFT,163.0
412,MIDDLE,DISGUST,MALE,MEDIUM,10007025.jpg,"PARTIAL
",HAND,LEFT,164.0
413,MIDDLE,DISGUST,MALE,MEDIUM,10007026.jpg,"PARTIAL
",NONE,LEFT,165.0
414,MIDDLE,HAPPINESS,MALE,MEDIUM,10007027.jpg,"PARTIAL
",NONE,LEFT,166.0
415,MIDDLE,DISGUST,MALE,BAD,10007028.jpg,"PARTIAL
",NONE,FRONTAL,167.0
416,MIDDLE,SADNESS,MALE,BAD,10007029.jpg,PARTIAL,NONE,FRONTAL,168.0
417,MIDDLE,DISGUST,MALE,BAD,10007030.jpg,"PARTIAL
",NONE,FRONTAL,0.0
418,MIDDLE,DISGUST,MALE,BAD,10007031.jpg,"PARTIAL
",NONE,RIGHT,1.0
419,MIDDLE,DISGUST,MALE,MEDIUM,10007032.jpg,"PARTIAL
",HAND,RIGHT,2.0
420,MIDDLE,DISGUST,MALE,MEDIUM,10007033.jpg,"PARTIAL
",NONE,FRONTAL,3.0
421,MIDDLE,DISGUST,MALE,MEDIUM,10007034.jpg,"PARTIAL
",NONE,RIGHT,4.0
422,MIDDLE,DISGUST,MALE,MEDIUM,10007035.jpg,"PARTIAL
",NONE,FRONTAL,5.0
423,MIDDLE,DISGUST,MALE,MEDIUM,10007036.jpg,"PARTIAL
",NONE,FRONTAL,6.0
424,MIDDLE,DISGUST,MALE,MEDIUM,10007037.jpg,"PARTIAL
",NONE,FRONTAL,7.0
425,MIDDLE,DISGUST,MALE,MEDIUM,10007038.jpg,"PARTIAL
",NONE,FRONTAL,8.0
426,MIDDLE,DISGUST,MALE,MEDIUM,10007039.jpg,"PARTIAL
",NONE,FRONTAL,9.0
427,MIDDLE,DISGUST,MALE,MEDIUM,10007040.jpg,"PARTIAL
",NONE,FRONTAL,10.0
428,MIDDLE,DISGUST,MALE,MEDIUM,10007041.jpg,"PARTIAL
",NONE,RIGHT,11.0
429,MIDDLE,DISGUST,MALE,MEDIUM,10007042.jpg,"PARTIAL
",NONE,LEFT,12.0
430,MIDDLE,DISGUST,MALE,MEDIUM,10007043.jpg,"PARTIAL
",NONE,FRONTAL,13.0
431,MIDDLE,DISGUST,MALE,MEDIUM,10007044.jpg,"PARTIAL
",NONE,FRONTAL,14.0
432,MIDDLE,DISGUST,MALE,MEDIUM,10007045.jpg,"PARTIAL
",HAND,FRONTAL,15.0
433,MIDDLE,DISGUST,MALE,MEDIUM,10007046.jpg,"PARTIAL
",NONE,RIGHT,16.0
434,MIDDLE,DISGUST,MALE,MEDIUM,10007047.jpg,"PARTIAL
",NONE,FRONTAL,17.0
435,MIDDLE,DISGUST,MALE,MEDIUM,10007048.jpg,"PARTIAL
",NONE,FRONTAL,18.0
436,MIDDLE,DISGUST,MALE,MEDIUM,10007049.jpg,"PARTIAL
",NONE,FRONTAL,19.0
437,MIDDLE,DISGUST,MALE,MEDIUM,10007050.jpg,"PARTIAL
",NONE,DOWN,20.0
438,MIDDLE,DISGUST,MALE,MEDIUM,10007051.jpg,"PARTIAL
",NONE,FRONTAL,21.0
439,MIDDLE,NEUTRAL,MALE,MEDIUM,10007052.jpg,"PARTIAL
",NONE,FRONTAL,22.0
440,MIDDLE,NEUTRAL,MALE,MEDIUM,10007053.jpg,"PARTIAL
",NONE,FRONTAL,23.0
441,MIDDLE,NEUTRAL,MALE,MEDIUM,10007054.jpg,"PARTIAL
",NONE,RIGHT,24.0
442,MIDDLE,DISGUST,MALE,MEDIUM,10007055.jpg,"PARTIAL
",HAND,FRONTAL,25.0
443,MIDDLE,DISGUST,MALE,MEDIUM,10007056.jpg,"PARTIAL
",HAND,RIGHT,26.0
444,MIDDLE,DISGUST,MALE,MEDIUM,10007057.jpg,"PARTIAL
",HAND,FRONTAL,27.0
445,MIDDLE,DISGUST,MALE,MEDIUM,10007058.jpg,"PARTIAL
",HAND,RIGHT,28.0
446,MIDDLE,DISGUST,MALE,MEDIUM,10007059.jpg,"PARTIAL
",HAND,FRONTAL,29.0
447,MIDDLE,DISGUST,MALE,MEDIUM,10007060.jpg,"PARTIAL
",HAND,RIGHT,30.0
448,MIDDLE,HAPPINESS,MALE,MEDIUM,10007061.jpg,"PARTIAL
",HAND,RIGHT,31.0
449,MIDDLE,HAPPINESS,MALE,MEDIUM,10007062.jpg,"PARTIAL
",NONE,FRONTAL,32.0
450,MIDDLE,DISGUST,MALE,MEDIUM,10007063.jpg,"PARTIAL
",NONE,RIGHT,33.0
451,MIDDLE,DISGUST,MALE,MEDIUM,10007064.jpg,"PARTIAL
",NONE,FRONTAL,34.0
452,MIDDLE,DISGUST,MALE,MEDIUM,10007065.jpg,"PARTIAL
",NONE,LEFT,35.0
453,MIDDLE,DISGUST,MALE,MEDIUM,10007066.jpg,"PARTIAL
",NONE,FRONTAL,36.0
454,MIDDLE,DISGUST,MALE,BAD,10007067.jpg,PARTIAL,NONE,FRONTAL,37.0
455,MIDDLE,NEUTRAL,MALE,BAD,10007068.jpg,"PARTIAL
",GLASSES,FRONTAL,0.0
456,MIDDLE,NEUTRAL,MALE,BAD,10007069.jpg,"PARTIAL
",NONE,RIGHT,1.0
457,MIDDLE,HAPPINESS,MALE,BAD,10007070.jpg,"PARTIAL
",NONE,LEFT,2.0
458,MIDDLE,DISGUST,MALE,BAD,10007071.jpg,"PARTIAL
",NONE,FRONTAL,3.0
459,MIDDLE,DISGUST,MALE,BAD,10007072.jpg,"PARTIAL
",NONE,LEFT,4.0
460,MIDDLE,DISGUST,MALE,BAD,10007073.jpg,"PARTIAL
",HAND,FRONTAL,5.0
461,MIDDLE,DISGUST,MALE,BAD,10007074.jpg,"PARTIAL
",HAND,LEFT,6.0
462,MIDDLE,DISGUST,MALE,MEDIUM,10007075.jpg,"PARTIAL
",NONE,FRONTAL,7.0
463,MIDDLE,DISGUST,MALE,BAD,10007076.jpg,"PARTIAL
",NONE,FRONTAL,8.0
464,MIDDLE,SADNESS,MALE,BAD,10007077.jpg,"PARTIAL
",NONE,DOWN,9.0
465,MIDDLE,DISGUST,MALE,BAD,10007078.jpg,"PARTIAL
",NONE,FRONTAL,10.0
466,MIDDLE,DISGUST,MALE,BAD,10007079.jpg,"PARTIAL
",NONE,LEFT,11.0
467,MIDDLE,DISGUST,MALE,BAD,10007080.jpg,"PARTIAL
",NONE,DOWN,12.0
468,MIDDLE,DISGUST,MALE,BAD,10007081.jpg,"PARTIAL
",NONE,FRONTAL,13.0
469,MIDDLE,DISGUST,MALE,BAD,10007082.jpg,"PARTIAL
",NONE,FRONTAL,14.0
470,MIDDLE,DISGUST,MALE,BAD,10007083.jpg,"PARTIAL
",NONE,FRONTAL,15.0
471,MIDDLE,DISGUST,MALE,BAD,10007084.jpg,"PARTIAL
",NONE,FRONTAL,16.0
472,MIDDLE,DISGUST,MALE,BAD,10007085.jpg,"PARTIAL
",NONE,FRONTAL,17.0
473,MIDDLE,DISGUST,MALE,BAD,10007086.jpg,"PARTIAL
",OTHERS,FRONTAL,18.0
474,MIDDLE,DISGUST,MALE,BAD,10007087.jpg,"PARTIAL
",NONE,LEFT,19.0
475,MIDDLE,DISGUST,MALE,BAD,10007088.jpg,"PARTIAL
",NONE,DOWN,20.0
476,MIDDLE,SADNESS,MALE,BAD,10007089.jpg,"PARTIAL
",NONE,LEFT,21.0
477,MIDDLE,SADNESS,MALE,BAD,10007090.jpg,"PARTIAL
",NONE,LEFT,22.0
478,MIDDLE,SADNESS,MALE,BAD,10007091.jpg,"PARTIAL
",NONE,FRONTAL,23.0
479,MIDDLE,SADNESS,MALE,BAD,10007092.jpg,"PARTIAL
",NONE,LEFT,24.0
480,MIDDLE,SADNESS,MALE,BAD,10007093.jpg,"PARTIAL
",HAND,LEFT,25.0
481,MIDDLE,HAPPINESS,MALE,BAD,10007094.jpg,"PARTIAL
",HAND,LEFT,26.0
482,MIDDLE,DISGUST,MALE,BAD,10007095.jpg,"PARTIAL
",HAND,LEFT,27.0
483,MIDDLE,DISGUST,MALE,BAD,10007096.jpg,"PARTIAL
",HAND,RIGHT,28.0
484,MIDDLE,DISGUST,MALE,BAD,10007097.jpg,"PARTIAL
",HAND,LEFT,29.0
485,MIDDLE,DISGUST,MALE,BAD,10007098.jpg,"PARTIAL
",HAND,FRONTAL,30.0
486,MIDDLE,DISGUST,MALE,BAD,10007099.jpg,"PARTIAL
",HAND,LEFT,31.0
487,MIDDLE,DISGUST,MALE,BAD,10007100.jpg,"PARTIAL
",HAND,DOWN,32.0
488,MIDDLE,DISGUST,MALE,BAD,10007101.jpg,"PARTIAL
",HAND,FRONTAL,33.0
489,MIDDLE,DISGUST,MALE,BAD,10007102.jpg,"PARTIAL
",HAND,FRONTAL,34.0
490,MIDDLE,DISGUST,MALE,BAD,10007103.jpg,"PARTIAL
",HAND,RIGHT,35.0
491,MIDDLE,DISGUST,MALE,BAD,10007104.jpg,"PARTIAL
",HAND,FRONTAL,36.0
492,MIDDLE,DISGUST,MALE,BAD,10007105.jpg,"PARTIAL
",HAND,FRONTAL,37.0
493,MIDDLE,DISGUST,MALE,BAD,10007106.jpg,"PARTIAL
",HAND,FRONTAL,38.0
